latitude,longitude
16.748038513513514,77.36036679804364
25.39668716216216,83.0951676592577
25.39668716216216,86.09911096751269
19.180470945945945,77.36036679804364
26.748038513513514,80.91048161689044
19.450741216216215,72.9909947133091
28.63993040540541,77.63345255333955
9.991281756756756,76.26802377686
26.748038513513514,91.56082607343086
25.666957432432433,86.3721967228086
24.045335810810812,77.90653830863545
27.55884932432432,80.09122435100272
22.96425472972973,72.7179089580132
22.96425472972973,75.72185226626819
27.01830878378378,84.18751068044133
26.47776824324324,77.90653830863545
28.910200675675675,77.90653830863545
23.234524999999998,75.9949380215641
26.748038513513514,81.18356737218635
25.9372277027027,87.19145398869632
25.9372277027027,90.19539729695131
28.09938986486486,78.99888132981908
18.639930405405405,79.271967085115
27.288579054054054,82.00282463807407
21.072362837837836,79.271967085115
26.207497972972973,79.81813859570681
9.450741216216215,78.17962406393136
12.96425472972973,80.36431010629863
12.96425472972973,77.36036679804364
14.31560608108108,78.17962406393136
16.748038513513514,78.17962406393136
26.47776824324324,86.09911096751269
26.47776824324324,83.0951676592577
28.369660135135135,76.81419528745182
27.829119594594594,80.91048161689044
27.288579054054054,77.63345255333955
30.80209256756757,76.81419528745182
26.207497972972973,80.09122435100272
27.55884932432432,77.90653830863545
29.991281756756756,77.90653830863545
18.369660135135135,73.81025197919683
24.31560608108108,78.99888132981908
14.856146621621622,79.271967085115
25.9372277027027,82.00282463807407
25.9372277027027,85.00676794632906
26.47776824324324,91.28774031813495
18.639930405405405,74.08333773449274
27.288579054054054,79.81813859570681
14.04533581081081,77.36036679804364
25.126416891891893,83.0951676592577
17.558849324324324,80.09122435100272
26.47776824324324,80.91048161689044
16.477768243243244,77.90653830863545
28.369660135135135,77.63345255333955
9.721011486486486,76.26802377686
22.693984459459458,75.72185226626819
22.693984459459458,72.7179089580132
25.39668716216216,86.91836823340041
25.9372277027027,93.1993406052063
26.748038513513514,81.72973888277816
26.748038513513514,78.72579557452318
26.748038513513514,84.73368219103315
28.09938986486486,79.5450528404109
22.153443918918917,82.00282463807407
25.666957432432433,87.19145398869632
26.207497972972973,93.47242636050221
24.585876351351352,85.00676794632906
23.50479527027027,82.8220819039618
23.50479527027027,79.81813859570681
27.01830878378378,82.00282463807407
27.01830878378378,85.00676794632906
28.369660135135135,79.81813859570681
11.612903378378379,78.17962406393136
20.80209256756757,76.81419528745182
23.234524999999998,76.81419528745182
26.207497972972973,86.09911096751269
27.01830878378378,77.63345255333955
27.55884932432432,80.91048161689044
29.450741216216215,77.63345255333955
23.50479527027027,80.09122435100272
